28.128.107.0,21
28.129.88.0,1
28.130.79.0,1
28.130.177.0,1
28.131.21.0,1
28.131.206.0,1
28.132.99.0,26
28.132.196.0,24
28.133.106.0,6
28.183.51.0,13
28.183.132.0,3
28.183.134.0,16
28.183.137.0,16
28.183.144.0,1
28.183.159.0,9
28.183.165.0,1
28.183.166.0,1
28.183.172.0,1
28.183.175.0,10
28.183.180.0,1
28.183.189.0,1
28.183.193.0,7
28.183.195.0,1
28.183.214.0,2
28.184.3.0,15
28.184.4.0,2
28.184.14.0,2
28.184.53.0,13
28.184.69.0,11
28.184.77.0,5
28.184.82.0,5
28.184.84.0,7
28.184.100.0,7
28.184.117.0,18
28.184.119.0,9
28.184.120.0,13
28.184.123.0,1
28.184.125.0,9
28.184.127.0,2
28.184.131.0,2
28.184.139.0,23
28.184.163.0,4
28.184.170.0,7
28.184.173.0,7
28.184.185.0,1
28.184.189.0,5
28.184.193.0,4
28.184.202.0,5
28.184.229.0,14
28.184.236.0,8
28.184.251.0,2
28.184.253.0,15
28.185.3.0,2
28.185.6.0,5
28.185.9.0,3
28.185.17.0,12
28.185.34.0,9
28.185.56.0,9
28.185.76.0,3
28.185.80.0,11
28.185.85.0,14
28.185.90.0,1
28.185.103.0,14
28.185.108.0,9
28.185.109.0,3
28.185.112.0,4
28.185.142.0,4
28.185.174.0,3
28.185.203.0,1
28.185.212.0,1
28.185.215.0,1
28.185.230.0,12
28.185.232.0,1
28.185.238.0,2
28.185.242.0,4
28.185.246.0,8
28.185.248.0,1
28.185.252.0,16
28.185.255.0,14
28.186.3.0,1
28.186.5.0,1
28.186.8.0,11
28.186.10.0,2
28.186.13.0,17
28.186.15.0,3
28.186.20.0,2
28.186.24.0,1
28.186.31.0,2
28.186.33.0,1
28.186.43.0,2
28.186.50.0,10
28.186.54.0,2
28.186.60.0,2
28.186.68.0,28
28.186.69.0,1
28.186.70.0,3
28.186.74.0,2
28.186.87.0,4
28.186.95.0,2
28.186.96.0,2
28.186.105.0,52
28.186.115.0,10
28.186.117.0,28
28.186.123.0,2
28.186.128.0,7
28.186.137.0,16
28.186.139.0,1
28.186.141.0,1
28.186.144.0,1
28.186.150.0,1
28.186.152.0,15
28.186.153.0,33
28.186.155.0,1
28.186.158.0,1
28.186.159.0,1
28.186.166.0,12
28.186.171.0,56
28.186.179.0,24
28.186.184.0,2
28.186.193.0,25
28.186.195.0,1
28.186.203.0,1
28.186.228.0,33
28.186.232.0,1
28.186.237.0,3
28.186.243.0,1
28.186.244.0,8
28.186.248.0,5
28.186.249.0,1
28.186.250.0,15
28.186.252.0,20
28.186.255.0,1
28.187.7.0,3
28.187.11.0,13
28.187.13.0,2
28.187.18.0,1
28.187.19.0,3
28.187.23.0,1
28.187.24.0,5
28.187.53.0,1
28.187.70.0,7
28.187.81.0,1
28.187.84.0,57
28.187.87.0,2
28.187.88.0,1
28.187.91.0,1
28.187.92.0,1
28.187.120.0,1
28.187.121.0,51
28.187.130.0,1
28.187.131.0,2
28.187.132.0,3
28.187.133.0,2
