34.128.10.0,21
34.128.107.0,2
34.128.115.0,1
34.128.117.0,1
34.128.120.0,3
34.128.126.0,1
34.128.127.0,1
34.128.128.0,61
34.128.129.0,190
34.128.130.0,115
34.128.131.0,25
34.128.132.0,48
34.128.133.0,63
34.128.134.0,41
34.128.135.0,176
34.128.136.0,51
34.128.137.0,181
34.128.138.0,172
34.128.139.0,37
34.128.140.0,131
34.128.141.0,194
34.128.142.0,74
34.128.143.0,10
34.128.144.0,103
34.128.145.0,47
34.128.146.0,70
34.128.147.0,99
34.128.148.0,10
34.128.149.0,59
34.128.150.0,120
34.128.151.0,40
34.128.152.0,42
34.128.153.0,17
34.128.154.0,27
34.128.155.0,112
34.128.156.0,160
34.128.157.0,136
34.128.158.0,23
34.128.159.0,82
34.128.160.0,51
34.128.161.0,169
34.128.162.0,57
34.128.163.0,82
34.128.164.0,111
34.128.165.0,80
34.128.166.0,107
34.128.167.0,142
34.128.168.0,113
34.128.169.0,98
34.128.170.0,64
34.128.171.0,51
34.128.172.0,34
34.128.173.0,71
34.128.174.0,7
34.128.175.0,12
34.128.176.0,59
34.128.177.0,33
34.128.178.0,44
34.128.179.0,61
34.128.180.0,16
34.128.181.0,71
34.128.182.0,25
34.128.183.0,51
34.128.184.0,3
34.128.185.0,55
34.128.186.0,47
34.128.187.0,12
34.128.188.0,25
34.128.189.0,59
34.128.190.0,3
34.128.191.0,59
34.128.241.0,1
34.128.243.0,24
34.128.244.0,29
34.128.245.0,3
34.128.246.0,11
34.128.251.0,3
34.128.64.0,2
34.128.71.0,1
34.128.78.0,1
34.128.79.0,1
34.128.8.0,63
34.128.83.0,1
34.128.86.0,3
34.128.87.0,1
34.128.89.0,1
34.128.9.0,5
34.128.99.0,1
