31.180.121.0,2
31.180.128.0,1
31.180.129.0,2
31.180.130.0,1
31.180.131.0,2
31.180.132.0,1
31.180.133.0,1
31.180.134.0,1
31.180.137.0,2
31.180.138.0,1
31.180.139.0,1
31.180.140.0,2
31.180.141.0,1
31.180.142.0,1
31.180.143.0,1
31.180.144.0,2
31.180.145.0,1
31.180.146.0,1
31.180.147.0,2
31.180.148.0,3
31.180.149.0,2
31.180.150.0,1
31.180.151.0,1
31.180.152.0,3
31.180.153.0,2
31.180.154.0,1
31.180.156.0,1
31.180.157.0,2
31.180.158.0,2
31.180.159.0,1
31.180.160.0,3
31.180.161.0,5
31.180.162.0,2
31.180.163.0,1
31.180.164.0,1
31.180.165.0,1
31.180.166.0,1
31.180.167.0,1
31.180.168.0,5
31.180.169.0,1
31.180.170.0,3
31.180.172.0,2
31.180.173.0,1
31.180.174.0,4
31.180.175.0,2
31.180.176.0,1
31.180.177.0,1
31.180.178.0,1
31.180.179.0,1
31.180.180.0,3
31.180.181.0,1
31.180.182.0,5
31.180.183.0,2
31.180.184.0,2
31.180.185.0,3
31.180.186.0,1
31.180.187.0,2
31.180.188.0,1
31.180.189.0,1
31.180.190.0,1
31.180.191.0,2
31.180.192.0,3
31.180.193.0,3
31.180.194.0,2
31.180.195.0,1
31.180.196.0,1
31.180.198.0,1
31.180.199.0,1
31.180.2.0,1
31.180.203.0,1
31.180.204.0,1
31.180.207.0,1
31.180.208.0,1
31.180.209.0,1
31.180.210.0,1
31.180.211.0,2
31.180.212.0,1
31.180.213.0,1
31.180.215.0,1
31.180.216.0,1
31.180.217.0,3
31.180.218.0,1
31.180.219.0,1
31.180.220.0,4
31.180.221.0,1
31.180.222.0,1
31.180.223.0,1
31.180.3.0,2
31.180.4.0,1
31.180.44.0,8
31.180.70.0,1
31.180.77.0,1
31.180.83.0,3
